human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.7052,0.5674,0.7254,0.8518,0.859,0.9013,0.7847,0.9668,0.8422,0.7758,0.8819
