human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9203,0.5674,0.9186,0.951,0.9578,0.6832,0.9223,0.9981,0.9494,0.861,0.972
