human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.7091666666666666,0.434375,0.744375,0.8577083333333333,0.8645833333333334,0.874375,0.7664583333333334,0.9722916666666667,0.8620833333333333,0.7658333333333334,0.8758333333333334
