human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.85875,0.434375,0.8814583333333333,0.9729166666666667,0.9764583333333333,0.11854166666666667,0.7966666666666666,1.0,0.985,0.8439583333333334,0.9741666666666666
