human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.91875,0.434375,0.8954166666666666,0.9385416666666667,0.9425,0.34270833333333334,0.8310416666666667,1.0,0.9872916666666667,0.784375,0.9110416666666666
