human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9010416666666666,0.434375,0.91375,0.9289583333333333,0.9491666666666667,0.8214583333333333,0.8389583333333334,0.9727083333333333,0.9241666666666667,0.85375,0.9454166666666667
