human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.7091666666666666,0.434375,0.72125,0.8485416666666666,0.8535416666666666,0.8958333333333334,0.7735416666666667,0.9816666666666667,0.8833333333333333,0.759375,0.8827083333333333
