0,1,2,3,6
0,1,2,3
0,1,2,4,6
0,3,4,7,12
0,2,5
0,1,2,3,5,6
0,1,2,4
0,2,3,5,6
0,1,3,4,5,6
0,2,5,7
0,1,2,4,5
0,1,2,6
0,2,4,6
1,3,4,5
0,1,2,3,5
0,1,2,3,5
0,1,2,4,5,6
0,1
1,2,3,4
0,1,2,3,5
0,1,2,4,5
0,1,2,3,4,5,6
0,1,2,4,5,6
0,1,2,3,4,6
0,1,2,4
0,1,2,3,4,6
0,1,3,4,5,6
0,1,2,3,4,5,6
0,1,2,4,6
0,1,2,3,4,5
0,1,2,3,4
0,1,3,4,5,6
0,1
0,1,4
0,1,2,4,5
0,1,2,3,4,5
0,1,5,6
0,1,2,3,5,6
0,1,2,3,4,5
0,1,2,4
0,3,4,5,6
0
0,1,2,4,5
0,1,2,3
0,1,4,6
0,1,3,4,5,6
0,1,2,3,4,5
0,1,2,4,5,6
0,2,4,6
2,3,4,7,10,12
0,1,2,4,5,6
0,3,4,6
0,1,2,3,6
0,1,2,4,5
0,1,2,3,4,6
0,1,2,3,5
0,1,2,3,4,5,6
0,2,3
0,1,2,3,5
0,1,2,3,4,5
0,1,2,3,4,5,6
0,1,2,3,5,6
2,5,6
0,4,7
0,3,4,12
0,1,2,4,6
0,1,2,3,4,6,7
0,1,3,4,5,6
0,1,2,3,4,5
0,1,2,3,5,6
1,2,4,7,10
0,3,6
0,1,2,4,6
0,1,2,3,4,5
0,1,2,3,4,5
0,1,4,5,7
0,1,2,3,4,5,6
0,2,3,4,6
0,1,4
0,1,2,4,5,6
0,1,2,6
0,1,2,3
0,1,3,6
0,1,2,3,4,5
0,1,2,3
0,1,3,4,5,6
0,1,2,3,4,6
1,2,3,4
0,1,2,5,6
0,1,3,5,6,7,10
0,1,2,3,4,5
0,1,4,6
2,3,5,10,12
0,1,2,3,4,5
0,1,4,6
0,1,2,4,5,6
0,1,2,3,5
0,1,3,4,5
0,1,2,3
0,1,2,4,6
0,1,3,5
0,1,2,4,5,6
0,1,2,4,5,6
0,2,4,5,6
0,2,3,5
0,1,2,5,6
0,1,2,3,4,5
2,3,4
0,1,2,3,4
0,2,5,6
0,1,3,4,10
0,1,2,3,5
0,1,2,5,6
0,1,2,5,6
0,1,2,3,4,5
0,1,2,3,4,5,7
0,1,3,4,5
0,1,2,3,4,5
0,1,2,3,4,5,7
0,1,3,5,6,7
0,1,3,7
0,1,2,3,5
0,1,2,4,5,6,7
0,1,2,3,4,5,6
2,7,10,14
0,1,2,4,6
0,2,3,6
0,1,2,3,6
0,2,5,6
0,1,2,4,5,6
0,1,2,3
0,1,2,4,5
0,1,3,5
0,1,2,3,5
0,1,4,5,6
2,3,4,7,12,14
0,5,6,7,12,14
0,1,2,3,5,6
0,1,3,6
0,1,2,6
2,4,5,6
0,1,2,3,4,5,6
0,1,2,3,4,6
0,1,4,6
1,2,4,7
0,1,2,3,4
0,1,2,4,5,6
0,1,2,3,6
0,1,2,3,6
0,1,4,6,7
0,2,3,6
0,1,2,3,4,5,6
0,1,2,3
0,1,3,4
1,2,4,6
0,1,2,3,4
0,1,6
0,1,2,4,5,6
0,1,3,4,7
0,1,2,3
0,1,2,3,4,6
0,1,3,4,5,6
0,1,2,3,4
0,2,3,5
0,1,2,3,4,5,6,7
0,1,2,4,5
1,2,3,4,5,6
0,1,2,3,4,5,6
0,1,2,3,4,6
0,1,4,5
0,1,6
0,1,2,5,6
0,1,3,4
0,1,2,5
2,3,4,5,12,14
0,1,2,3,4,5,6
0,2,3,4,5,6
0,1,2,4,5,6
0,1,2,3,6
0,1,2,3,4,6
0,1,2,3,6
0,2,3,6
0,1,3,4,5
0,1,2,4,5
0,1,2,3,4,7,10,14
0,1,2,3,4,6
0,1,2,4,6
0,1,2,3,4,7
0,1,2,3,7
0,1,2,3
0,2,4
0,1,4,6
0,1,2,3,4,5,6
0,1,2,3,4,6
0,1,2,4,6
