human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.7052,0.7379,0.8623,0.9232,0.9272,0.9679,0.8998,0.9886,0.9329,0.8909,0.9597
