human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8984,0.7379,0.9419,0.9514,0.9644,0.9675,0.9166,0.9822,0.9463,0.9233,0.9695
