human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9203,0.7379,0.9465,0.9784,0.9816,0.6866,0.9404,0.9995,0.967,0.912,0.9806
