human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8553,0.7379,0.9151,0.9781,0.9805,0.2723,0.8992,0.9998,0.9861,0.9134,0.9771
