human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8553,0.7379,0.9173,0.971,0.9737,0.2103,0.8242,1.0,0.9885,0.8702,0.9507
