human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9217608844772627,0.7743211072105879,0.9217608844772627,0.9161118508655126,0.9399184925150305,0.963886535124884,0.8904490981721341,0.9997175483194125,0.9236573457612073,0.8490497518460235,0.950369204696768
