human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8931929144978412,0.7743211072105879,0.8931929144978412,0.8881491344873502,0.9083242545293144,0.9169592059072752,0.8381955372634468,0.9865230198119679,0.8931929144978412,0.8553443892991164,0.9119154258967841
