human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8581689061049913,0.7743211072105879,0.8581689061049913,0.9064681434854538,0.9433079126820805,0.9710688778598233,0.9047734334019287,0.9997982487995803,0.948069241011984,0.8457006819190575,0.9426623088407377
