human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9217608844772627,0.7743211072105879,0.9217608844772627,0.9138925876608965,0.937336077149659,0.9598918613565751,0.8818544970342573,0.9991122947181535,0.9233748940806198,0.8428761651131824,0.9468587338094662
