human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8581689061049913,0.7743211072105879,0.8475971432030021,0.8682968163660574,0.885445668401727,0.8841948109591252,0.8550215873784449,0.9998789492797482,0.6775612314893273,0.7941330750917968,0.8820158979945931
