human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9397167413146108,0.7743211072105879,0.9397167413146108,0.938506234112093,0.96723560505185,0.9630795303232054,0.922729290239277,1.0,0.967881208893193,0.866279304361861,0.9618690231206876
