human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.7041520397046362,0.7743211072105879,0.7777105273776379,0.8388814913448736,0.82847112940322,0.8810071419924949,0.814873098494936,0.9874510753338982,0.8178993665012306,0.8093451156034378,0.8764475648630109
