human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.7041520397046362,0.7743211072105879,0.7349796231287576,0.8302465399669128,0.828430779163136,0.867933664205302,0.8074890045595772,0.9864423193318,0.7753298632126862,0.8006294637453093,0.8636565387564056
