human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8553,0.5674,0.8676,0.9435,0.9472,0.2553,0.8914,0.9992,0.9837,0.862,0.9624
