human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9203,0.5674,0.9173,0.9511,0.9578,0.6373,0.8973,0.9979,0.9545,0.8529,0.9587
