human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9429,0.5674,0.8713,0.9222,0.9236,0.1431,0.7189,0.9995,0.992,0.8014,0.8521
