human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.8984,0.5674,0.8922,0.9003,0.9202,0.9239,0.8478,0.969,0.9152,0.842,0.9412
