human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.9429,0.5674,0.938,0.9694,0.9708,0.1435,0.8474,0.9996,0.9858,0.8665,0.9701
