human,model,single_best_policy,mode_policy,weighted_mode_policy,select_all_policy,random,lb_best_policy,pseudo_lb_best_policy_overloaded,pomc,eamc
0.943125,0.434375,0.949375,0.9910416666666667,0.991875,0.07854166666666666,0.5845833333333333,0.9997916666666666,0.9927083333333333,0.8022916666666666,0.8552083333333333
